	Unnamed: 0	Unnamed: 0.1	pdb	chain	alpha helix %	helix %	coil %	bridge %	coil %.1	strand %	turn %	radius of gyration	length of chain	percentages	number of chains	label
5701	5701	5701	4wy7	C	0.666666666667	0.2	0.133333333333	0.0	0.133333333333	0.0	0.0	54.3864446933	15	0.0335570469799	3	p
5702	5702	5702	4wy7	B	0.0566037735849	0.0283018867925	0.146226415094	0.0283018867925	0.146226415094	0.509433962264	0.231132075472	510.122764074	212	0.474272930649	3	r
5703	5703	5703	1et1	A	0.941176470588	0.0	0.0588235294118	0.0	0.0588235294118	0.0	0.0	224.490859317	34	0.5	2	p
5704	5704	5704	1et1	B	0.941176470588	0.0	0.0588235294118	0.0	0.0588235294118	0.0	0.0	224.625347897	34	0.5	2	p
5705	5705	5705	4z09	A	0.144444444444	0.0222222222222	0.196296296296	0.0296296296296	0.196296296296	0.288888888889	0.318518518519	353.368436777	270	0.95406360424	2	r
5706	5706	5706	4z09	B	0.0	0.0	0.230769230769	0.0	0.230769230769	0.461538461538	0.307692307692	38.9945354793	13	0.0459363957597	2	p
5707	5707	5707	1w88	A	0.495626822157	0.0437317784257	0.174927113703	0.0116618075802	0.174927113703	0.102040816327	0.172011661808	466.839358504	343	0.250182348651	5	r
5708	5708	5708	1w88	C	0.376543209877	0.037037037037	0.151234567901	0.00308641975309	0.151234567901	0.188271604938	0.243827160494	378.976032815	324	0.236323851204	5	r
5709	5709	5709	1w88	B	0.485294117647	0.0647058823529	0.2	0.0117647058824	0.2	0.0911764705882	0.147058823529	464.111391696	340	0.247994164843	5	r
5710	5710	5710	1w88	E	0.4	0.15	0.45	0.0	0.45	0.0	0.0	73.8406798425	40	0.0291757840992	5	p
5711	5711	5711	1w88	D	0.373456790123	0.037037037037	0.175925925926	0.00308641975309	0.175925925926	0.194444444444	0.216049382716	380.1605903	324	0.236323851204	5	r
5712	5712	5712	4c1a	A	0.914285714286	0.0	0.0857142857143	0.0	0.0857142857143	0.0	0.0	236.498579678	35	0.522388059701	2	p
5713	5713	5713	4c1a	B	0.96875	0.0	0.03125	0.0	0.03125	0.0	0.0	198.957249377	32	0.477611940299	2	p
5714	5714	5714	2fx7	A	0.0	0.0789473684211	0.201754385965	0.0219298245614	0.201754385965	0.513157894737	0.184210526316	522.889040438	228	0.497816593886	3	r
5715	5715	5715	2fx7	C	0.6875	0.1875	0.125	0.0	0.125	0.0	0.0	60.2877867148	16	0.0349344978166	3	p
5716	5716	5716	2fx7	B	0.0514018691589	0.0140186915888	0.154205607477	0.0280373831776	0.154205607477	0.485981308411	0.266355140187	520.473482811	214	0.467248908297	3	r
5717	5717	5717	1w80	A	0.185483870968	0.0282258064516	0.16935483871	0.00403225806452	0.16935483871	0.439516129032	0.173387096774	400.106265742	248	0.939393939394	3	r
5718	5718	5718	1w80	C	0.0	0.0	1.0	0.0	1.0	0.0	0.0	42.4695074531	8	0.030303030303	3	p
5719	5719	5719	1w80	B	0.0	0.0	0.5	0.0	0.5	0.0	0.5	35.0838410312	8	0.030303030303	3	p
5720	5720	5720	4qj7	A	0.0707070707071	0.0	0.171717171717	0.010101010101	0.171717171717	0.545454545455	0.20202020202	167.522673166	99	0.475961538462	3	r
5721	5721	5721	4qj7	C	0.0	0.0	0.7	0.3	0.7	0.0	0.0	75.21971309	10	0.0480769230769	3	p
5722	5722	5722	4qj7	B	0.0707070707071	0.0	0.181818181818	0.020202020202	0.181818181818	0.525252525253	0.20202020202	171.68869755	99	0.475961538462	3	r
5723	5723	5723	3wut	A	0.909090909091	0.0	0.0909090909091	0.0	0.0909090909091	0.0	0.0	374.29115339	44	0.44	3	r
5724	5724	5724	3wut	C	0.0	0.0	0.538461538462	0.0	0.538461538462	0.0	0.461538461538	76.157071787	13	0.13	3	p
5725	5725	5725	3wut	B	0.883720930233	0.0	0.046511627907	0.0	0.046511627907	0.0	0.0697674418605	359.456600436	43	0.43	3	r
5726	5726	5726	3wuw	A	0.258181818182	0.0218181818182	0.105454545455	0.00727272727273	0.105454545455	0.396363636364	0.210909090909	535.338168127	275	0.414781297134	4	r
5727	5727	5727	3wuw	C	0.0	0.0	0.183673469388	0.0204081632653	0.183673469388	0.5	0.295918367347	182.347611833	98	0.147812971342	4	r
5728	5728	5728	3wuw	B	0.0	0.0320284697509	0.224199288256	0.0355871886121	0.224199288256	0.483985765125	0.224199288256	610.993325863	281	0.42383107089	4	r
5729	5729	5729	3wuw	D	0.0	0.0	1.0	0.0	1.0	0.0	0.0	54.8373762469	9	0.0135746606335	4	p
5730	5730	5730	3fii	A	0.290322580645	0.0471464019851	0.203473945409	0.0173697270471	0.203473945409	0.18858560794	0.253101736973	459.834332334	403	0.939393939394	2	r
5731	5731	5731	3fii	B	0.230769230769	0.0	0.423076923077	0.0	0.423076923077	0.0769230769231	0.269230769231	181.168285941	26	0.0606060606061	2	p
5732	5732	5732	1atp	A	0.365269461078	0.0479041916168	0.230538922156	0.0119760479042	0.230538922156	0.152694610778	0.191616766467	391.271008402	334	0.943502824859	2	r
5733	5733	5733	1atp	B	0.3	0.0	0.45	0.05	0.45	0.0	0.2	121.313186527	20	0.0564971751412	2	p
5734	5734	5734	3p8n	A	0.126373626374	0.0384615384615	0.181318681319	0.032967032967	0.181318681319	0.417582417582	0.203296703297	241.798134179	182	0.933333333333	2	r
5735	5735	5735	3p8n	B	0.0	0.0	0.307692307692	0.0769230769231	0.307692307692	0.615384615385	0.0	123.271564769	13	0.0666666666667	2	p
5736	5736	5736	3fie	A	0.276119402985	0.047263681592	0.169154228856	0.0174129353234	0.169154228856	0.189054726368	0.300995024876	455.291312382	402	0.924137931034	2	r
5737	5737	5737	3fie	B	0.181818181818	0.0	0.545454545455	0.0	0.545454545455	0.0606060606061	0.212121212121	276.414578555	33	0.0758620689655	2	p
5738	5738	5738	2zpy	A	0.335593220339	0.0305084745763	0.125423728814	0.0101694915254	0.125423728814	0.247457627119	0.250847457627	453.305253115	295	0.970394736842	2	r
5739	5739	5739	2zpy	B	0.0	0.0	0.444444444444	0.0	0.444444444444	0.555555555556	0.0	66.5437557284	9	0.0296052631579	2	p
5740	5740	5740	4z0d	A	0.143382352941	0.0220588235294	0.194852941176	0.0220588235294	0.194852941176	0.286764705882	0.330882352941	357.893672846	272	0.954385964912	2	r
5741	5741	5741	4z0d	B	0.0	0.0	0.230769230769	0.0	0.230769230769	0.461538461538	0.307692307692	39.9294737751	13	0.0456140350877	2	p
5742	5742	5742	1ej4	A	0.27374301676	0.0837988826816	0.0837988826816	0.0	0.0837988826816	0.324022346369	0.234636871508	242.915727147	179	0.927461139896	2	r
5743	5743	5743	1ej4	B	0.5	0.0	0.5	0.0	0.5	0.0	0.0	56.9197604337	14	0.0725388601036	2	p
5744	5744	5744	2icw	A	0.699530516432	0.0234741784038	0.117370892019	0.0	0.117370892019	0.0	0.159624413146	401.446554426	213	0.263288009889	6	r
5745	5745	5745	2icw	C	0.125	0.0284090909091	0.130681818182	0.0340909090909	0.130681818182	0.443181818182	0.238636363636	331.301907473	176	0.217552533993	6	r
5746	5746	5746	2icw	B	0.16847826087	0.0326086956522	0.114130434783	0.0108695652174	0.114130434783	0.472826086957	0.201086956522	592.356804815	184	0.227441285538	6	r
5747	5747	5747	2icw	E	0.0	0.0	0.181818181818	0.0363636363636	0.181818181818	0.445454545455	0.336363636364	171.894281893	110	0.135970333745	6	r
5748	5748	5748	2icw	D	0.0	0.0265486725664	0.176991150442	0.0176991150442	0.176991150442	0.53982300885	0.238938053097	177.20567145	113	0.139678615575	6	r
5749	5749	5749	2icw	F	0.0	0.0	0.923076923077	0.0769230769231	0.923076923077	0.0	0.0	135.910725811	13	0.0160692212608	6	p
5750	5750	5750	3mqs	A	0.036496350365	0.043795620438	0.116788321168	0.021897810219	0.116788321168	0.518248175182	0.262773722628	229.228749533	137	0.951388888889	2	r
5751	5751	5751	3mqs	B	0.0	0.0	0.857142857143	0.142857142857	0.857142857143	0.0	0.0	35.1354362857	7	0.0486111111111	2	p
5752	5752	5752	1kj3	A	0.255395683453	0.0215827338129	0.122302158273	0.00719424460432	0.122302158273	0.395683453237	0.197841726619	579.581306166	278	0.725848563969	3	r
5753	5753	5753	1kj3	C	0.0	0.0	1.0	0.0	1.0	0.0	0.0	51.6381893594	8	0.0208877284595	3	p
5754	5754	5754	1kj3	B	0.0	0.0	0.226804123711	0.020618556701	0.226804123711	0.494845360825	0.257731958763	184.659863615	97	0.253263707572	3	r
5755	5755	5755	3mqp	A	0.733333333333	0.0	0.12	0.0	0.12	0.0	0.146666666667	217.532475799	150	0.857142857143	2	r
5756	5756	5756	3mqp	B	0.76	0.0	0.08	0.0	0.08	0.0	0.16	127.682683475	25	0.142857142857	2	p
5757	5757	5757	1kj7	A	0.0707070707071	0.0	0.171717171717	0.020202020202	0.171717171717	0.535353535354	0.20202020202	171.297276831	99	0.480582524272	3	r
5758	5758	5758	1kj7	C	0.0	0.0	0.5	0.375	0.5	0.125	0.0	52.6621251719	8	0.0388349514563	3	p
5759	5759	5759	1kj7	B	0.0707070707071	0.0	0.171717171717	0.010101010101	0.171717171717	0.545454545455	0.20202020202	170.476487065	99	0.480582524272	3	r
5760	5760	5760	3kee	A	0.123595505618	0.0337078651685	0.168539325843	0.0337078651685	0.168539325843	0.455056179775	0.185393258427	236.973560707	178	0.468421052632	4	r
5761	5761	5761	3kee	C	0.0	0.0	0.333333333333	0.0833333333333	0.333333333333	0.583333333333	0.0	104.998774958	12	0.0315789473684	4	p
5762	5762	5762	3kee	B	0.11797752809	0.0337078651685	0.179775280899	0.0168539325843	0.179775280899	0.455056179775	0.196629213483	239.068147393	178	0.468421052632	4	r
5763	5763	5763	3kee	D	0.0	0.0	0.333333333333	0.0833333333333	0.333333333333	0.583333333333	0.0	106.409776396	12	0.0315789473684	4	p
5764	5764	5764	1syv	A	0.257246376812	0.0326086956522	0.0978260869565	0.00724637681159	0.0978260869565	0.413043478261	0.192028985507	535.82370215	276	0.71875	3	r
5765	5765	5765	1syv	C	0.0	0.0	1.0	0.0	1.0	0.0	0.0	57.150176	9	0.0234375	3	p
5766	5766	5766	1syv	B	0.0	0.0	0.191919191919	0.020202020202	0.191919191919	0.494949494949	0.292929292929	185.759957581	99	0.2578125	3	r
5767	5767	5767	4z0x	A	0.0	0.0495867768595	0.330578512397	0.0165289256198	0.330578512397	0.421487603306	0.181818181818	195.136521938	121	0.508403361345	3	r
5768	5768	5768	4z0x	C	0.5	0.0	0.5	0.0	0.5	0.0	0.0	33.6900455208	12	0.0504201680672	3	p
5769	5769	5769	4z0x	B	0.0	0.0571428571429	0.171428571429	0.0285714285714	0.171428571429	0.47619047619	0.266666666667	161.073266961	105	0.441176470588	3	r
5770	5770	5770	3dm1	A	0.188679245283	0.11320754717	0.0943396226415	0.0188679245283	0.0943396226415	0.452830188679	0.132075471698	127.812243868	53	0.220833333333	8	r
5771	5771	5771	3dm1	C	0.173076923077	0.115384615385	0.0961538461538	0.0192307692308	0.0961538461538	0.461538461538	0.134615384615	122.562278313	52	0.216666666667	8	r
5772	5772	5772	3dm1	B	0.188679245283	0.0566037735849	0.0566037735849	0.0	0.0566037735849	0.433962264151	0.264150943396	125.32628342	53	0.220833333333	8	r
5773	5773	5773	3dm1	E	0.0	0.0	0.777777777778	0.0	0.777777777778	0.222222222222	0.0	66.3683982963	9	0.0375	8	p
5774	5774	5774	3dm1	D	0.192307692308	0.115384615385	0.0769230769231	0.0192307692308	0.0769230769231	0.461538461538	0.134615384615	117.575117988	52	0.216666666667	8	r
5775	5775	5775	3dm1	G	0.0	0.0	0.714285714286	0.285714285714	0.714285714286	0.0	0.0	54.1377345306	7	0.0291666666667	8	p
5776	5776	5776	3dm1	F	0.0	0.0	0.75	0.0	0.75	0.25	0.0	67.4049036719	8	0.0333333333333	8	p
5777	5777	5777	3dm1	H	0.0	0.0	0.666666666667	0.333333333333	0.666666666667	0.0	0.0	33.0218848611	6	0.025	8	p
5778	5778	5778	1sys	A	0.257246376812	0.0217391304348	0.115942028986	0.00724637681159	0.115942028986	0.402173913043	0.195652173913	536.65998458	276	0.71875	3	r
5779	5779	5779	1sys	C	0.0	0.0	1.0	0.0	1.0	0.0	0.0	58.2919557284	9	0.0234375	3	p
5780	5780	5780	1sys	B	0.0	0.0	0.191919191919	0.020202020202	0.191919191919	0.535353535354	0.252525252525	186.577574184	99	0.2578125	3	r
5781	5781	5781	4dm6	A	0.648535564854	0.0502092050209	0.10460251046	0.00836820083682	0.10460251046	0.0334728033473	0.154811715481	316.320336981	239	0.95219123506	2	r
5782	5782	5782	4dm6	B	0.75	0.0	0.25	0.0	0.25	0.0	0.0	37.4619669375	12	0.0478087649402	2	p
5783	5783	5783	1syq	A	0.814671814672	0.011583011583	0.123552123552	0.00772200772201	0.123552123552	0.0	0.042471042471	725.686347659	259	0.911971830986	2	r
5784	5784	5784	1syq	B	0.76	0.0	0.24	0.0	0.24	0.0	0.0	132.887727293	25	0.0880281690141	2	p
5785	5785	5785	1mk7	A	0.385416666667	0.0625	0.130208333333	0.0	0.130208333333	0.213541666667	0.208333333333	377.109802611	192	0.932038834951	2	r
5786	5786	5786	1mk7	B	0.0	0.0	0.5	0.0	0.5	0.142857142857	0.357142857143	84.7537600867	14	0.0679611650485	2	p
5787	5787	5787	4ued	A	0.26404494382	0.0898876404494	0.0786516853933	0.0	0.0786516853933	0.314606741573	0.252808988764	241.607508766	178	0.835680751174	2	r
5788	5788	5788	4ued	B	0.228571428571	0.114285714286	0.4	0.0	0.4	0.0	0.257142857143	206.032876785	35	0.164319248826	2	p
5789	5789	5789	1dhg	A	0.0	0.0	0.222222222222	0.0	0.222222222222	0.472222222222	0.305555555556	82.6382884684	36	0.5	2	p
5790	5790	5790	1dhg	B	0.0	0.0	0.222222222222	0.0	0.222222222222	0.472222222222	0.305555555556	82.6785877052	36	0.5	2	p
5791	5791	5791	4s15	A	0.7	0.04	0.116	0.004	0.116	0.036	0.104	336.25764029	250	0.965250965251	2	r
5792	5792	5792	4s15	B	0.777777777778	0.0	0.222222222222	0.0	0.222222222222	0.0	0.0	18.5209879012	9	0.034749034749	2	p
5793	5793	5793	3sov	A	0.0	0.0392156862745	0.0980392156863	0.00653594771242	0.0980392156863	0.490196078431	0.366013071895	333.11812124	306	0.977635782748	2	r
5794	5794	5794	3sov	B	0.0	0.0	0.428571428571	0.0	0.428571428571	0.0	0.571428571429	23.8073916327	7	0.0223642172524	2	p
5795	5795	5795	1zh7	A	0.711934156379	0.0123456790123	0.102880658436	0.00411522633745	0.102880658436	0.0246913580247	0.144032921811	330.517402084	243	0.956692913386	2	r
5796	5796	5796	1zh7	B	0.636363636364	0.0	0.363636363636	0.0	0.363636363636	0.0	0.0	31.4484749421	11	0.0433070866142	2	p
5797	5797	5797	2yle	A	0.526315789474	0.0350877192982	0.228070175439	0.0	0.228070175439	0.0760233918129	0.134502923977	246.464547476	171	0.890625	2	r
5798	5798	5798	2yle	B	0.333333333333	0.0	0.333333333333	0.0	0.333333333333	0.142857142857	0.190476190476	93.0867753288	21	0.109375	2	p
5799	5799	5799	3hm1	A	0.677966101695	0.0	0.127118644068	0.0	0.127118644068	0.0381355932203	0.156779661017	324.751643581	236	0.484599589322	4	r
5800	5800	5800	3hm1	C	0.7	0.0	0.3	0.0	0.3	0.0	0.0	24.24187937	10	0.0205338809035	4	p
5801	5801	5801	3hm1	B	0.668103448276	0.0301724137931	0.125	0.0	0.125	0.0387931034483	0.137931034483	318.90792682	232	0.476386036961	4	r
5802	5802	5802	3hm1	D	0.666666666667	0.0	0.333333333333	0.0	0.333333333333	0.0	0.0	21.2177050123	9	0.0184804928131	4	p
5803	5803	5803	4n8c	A	0.0547945205479	0.041095890411	0.159817351598	0.0182648401826	0.159817351598	0.520547945205	0.205479452055	550.016929813	219	0.482378854626	3	r
5804	5804	5804	4n8c	C	0.0	0.214285714286	0.428571428571	0.0	0.428571428571	0.0	0.357142857143	31.3764492551	14	0.0308370044053	3	p
5805	5805	5805	4n8c	B	0.0	0.0814479638009	0.185520361991	0.0226244343891	0.185520361991	0.515837104072	0.194570135747	545.756944715	221	0.486784140969	3	r
5806	5806	5806	2z7x	A	0.0892531876138	0.0291438979964	0.229508196721	0.0182149362477	0.229508196721	0.191256830601	0.44262295082	888.766194652	549	0.511173184358	3	r
5807	5807	5807	2z7x	C	0.0	0.0	1.0	0.0	1.0	0.0	0.0	19.65614136	5	0.00465549348231	3	p
5808	5808	5808	2z7x	B	0.1	0.0673076923077	0.259615384615	0.0115384615385	0.259615384615	0.203846153846	0.357692307692	864.966534417	520	0.48417132216	3	r
5809	5809	5809	4xc2	A	0.336206896552	0.0	0.224137931034	0.0431034482759	0.224137931034	0.189655172414	0.206896551724	184.966189154	116	0.913385826772	2	r
5810	5810	5810	4xc2	B	0.0	0.0	0.727272727273	0.0909090909091	0.727272727273	0.181818181818	0.0	69.470479719	11	0.0866141732283	2	p
5811	5811	5811	4xc4	A	0.4	0.1	0.333333333333	0.0	0.333333333333	0.166666666667	0.0	96.4872630211	30	0.294117647059	4	r
5812	5812	5812	4xc4	C	0.571428571429	0.0	0.142857142857	0.047619047619	0.142857142857	0.0952380952381	0.142857142857	59.8000930748	21	0.205882352941	4	p
5813	5813	5813	4xc4	B	0.4	0.1	0.333333333333	0.0333333333333	0.333333333333	0.133333333333	0.0	98.99473212	30	0.294117647059	4	r
5814	5814	5814	4xc4	D	0.52380952381	0.142857142857	0.190476190476	0.047619047619	0.190476190476	0.0952380952381	0.0	63.2204195782	21	0.205882352941	4	p
5815	5815	5815	2git	A	0.254545454545	0.0327272727273	0.109090909091	0.00727272727273	0.109090909091	0.421818181818	0.174545454545	535.318360566	275	0.716145833333	3	r
5816	5816	5816	2git	C	0.0	0.0	1.0	0.0	1.0	0.0	0.0	54.9251097778	9	0.0234375	3	p
5817	5817	5817	2git	B	0.0	0.0	0.21	0.02	0.21	0.52	0.25	190.090807016	100	0.260416666667	3	r
5818	5818	5818	4u7e	A	0.723926380368	0.0736196319018	0.134969325153	0.0	0.134969325153	0.0	0.0674846625767	276.962178557	163	0.920903954802	2	r
5819	5819	5819	4u7e	B	0.714285714286	0.0	0.285714285714	0.0	0.285714285714	0.0	0.0	43.0800981327	14	0.0790960451977	2	p
5820	5820	5820	1l7z	A	0.584507042254	0.0	0.218309859155	0.0	0.218309859155	0.056338028169	0.140845070423	236.846926158	142	0.959459459459	2	r
5821	5821	5821	1l7z	B	0.0	0.0	1.0	0.0	1.0	0.0	0.0	30.0937009722	6	0.0405405405405	2	p
5822	5822	5822	4h39	A	0.4	0.0411764705882	0.232352941176	0.00294117647059	0.232352941176	0.170588235294	0.152941176471	481.606231749	340	0.971428571429	2	r
5823	5823	5823	4h39	B	0.0	0.0	1.0	0.0	1.0	0.0	0.0	69.93694557	10	0.0285714285714	2	p
5824	5824	5824	3lm1	A	0.0	0.0	0.157894736842	0.00751879699248	0.157894736842	0.669172932331	0.165413533835	192.312166579	133	0.225423728814	8	r
5825	5825	5825	3lm1	C	0.0	0.0	0.15037593985	0.00751879699248	0.15037593985	0.669172932331	0.172932330827	192.664720035	133	0.225423728814	8	r
5826	5826	5826	3lm1	B	0.0	0.0	0.127819548872	0.00751879699248	0.127819548872	0.669172932331	0.195488721805	192.636027851	133	0.225423728814	8	r
5827	5827	5827	3lm1	E	0.0	0.0	0.6	0.0666666666667	0.6	0.333333333333	0.0	133.59201216	15	0.0254237288136	8	p
5828	5828	5828	3lm1	D	0.0	0.0	0.157894736842	0.00751879699248	0.157894736842	0.669172932331	0.165413533835	193.068398634	133	0.225423728814	8	r
5829	5829	5829	3lm1	G	0.0	0.0	0.571428571429	0.0	0.571428571429	0.428571428571	0.0	127.837564505	14	0.0237288135593	8	p
5830	5830	5830	3lm1	F	0.0	0.0	0.6	0.0	0.6	0.4	0.0	137.426743787	15	0.0254237288136	8	p
5831	5831	5831	3lm1	H	0.0	0.0	0.571428571429	0.0714285714286	0.571428571429	0.357142857143	0.0	127.539720311	14	0.0237288135593	8	p
5832	5832	5832	4dh5	A	0.363363363363	0.036036036036	0.231231231231	0.012012012012	0.231231231231	0.147147147147	0.21021021021	393.734814483	333	0.943342776204	2	r
5833	5833	5833	4dh5	B	0.35	0.0	0.4	0.05	0.4	0.0	0.2	122.78669451	20	0.056657223796	2	p
5834	5834	5834	4k3o	A	0.183333333333	0.0472222222222	0.175	0.00277777777778	0.175	0.430555555556	0.161111111111	633.416862118	360	0.496551724138	3	r
5835	5835	5835	4k3o	C	0.0	0.0	1.0	0.0	1.0	0.0	0.0	21.04243544	5	0.00689655172414	3	p
5836	5836	5836	4k3o	B	0.186111111111	0.0444444444444	0.158333333333	0.00555555555556	0.158333333333	0.45	0.155555555556	629.216769959	360	0.496551724138	3	r
5837	5837	5837	4gnt	A	0.818181818182	0.012987012987	0.103896103896	0.0	0.103896103896	0.0	0.0649350649351	360.336997419	231	0.916666666667	2	r
5838	5838	5838	4gnt	B	0.952380952381	0.0	0.047619047619	0.0	0.047619047619	0.0	0.0	87.5953751338	21	0.0833333333333	2	p
5839	5839	5839	1r5v	A	0.172972972973	0.0324324324324	0.102702702703	0.0108108108108	0.102702702703	0.454054054054	0.227027027027	601.352330866	185	0.489417989418	3	r
5840	5840	5840	1r5v	C	0.0	0.0	0.846153846154	0.0	0.846153846154	0.153846153846	0.0	139.75346974	13	0.0343915343915	3	p
5841	5841	5841	1r5v	B	0.122222222222	0.0277777777778	0.144444444444	0.0222222222222	0.144444444444	0.472222222222	0.211111111111	339.982704532	180	0.47619047619	3	r
5842	5842	5842	4j9f	A	0.0	0.0	0.2	0.05	0.2	0.45	0.3	101.295587839	60	0.857142857143	2	r
5843	5843	5843	4j9f	B	0.0	0.0	1.0	0.0	1.0	0.0	0.0	58.06456614	10	0.142857142857	2	p
5844	5844	5844	4k3r	A	0.184357541899	0.0474860335196	0.175977653631	0.00558659217877	0.175977653631	0.438547486034	0.148044692737	633.573725286	358	0.49653259362	3	r
5845	5845	5845	4k3r	C	0.0	0.0	1.0	0.0	1.0	0.0	0.0	18.77842104	5	0.00693481276006	3	p
5846	5846	5846	4k3r	B	0.184357541899	0.0446927374302	0.187150837989	0.00558659217877	0.187150837989	0.430167597765	0.148044692737	633.559630142	358	0.49653259362	3	r
5847	5847	5847	2ql9	A	0.25	0.0428571428571	0.214285714286	0.0357142857143	0.214285714286	0.285714285714	0.171428571429	259.934342886	140	0.294736842105	5	r
5848	5848	5848	2ql9	C	0.315217391304	0.0	0.228260869565	0.0652173913043	0.228260869565	0.152173913043	0.239130434783	235.057943338	92	0.193684210526	5	r
5849	5849	5849	2ql9	B	0.25	0.0428571428571	0.228571428571	0.0357142857143	0.228571428571	0.285714285714	0.157142857143	259.608149052	140	0.294736842105	5	r
5850	5850	5850	2ql9	E	0.0	0.0	1.0	0.0	1.0	0.0	0.0	23.58503336	5	0.0105263157895	5	p
5851	5851	5851	2ql9	D	0.315217391304	0.0326086956522	0.228260869565	0.0652173913043	0.228260869565	0.152173913043	0.20652173913	235.264562653	92	0.193684210526	5	r
5852	5852	5852	4k3q	A	0.184357541899	0.0446927374302	0.170391061453	0.00837988826816	0.170391061453	0.446927374302	0.145251396648	632.338866641	358	0.49653259362	3	r
5853	5853	5853	4k3q	C	0.0	0.0	1.0	0.0	1.0	0.0	0.0	20.93707552	5	0.00693481276006	3	p
5854	5854	5854	4k3q	B	0.175977653631	0.0558659217877	0.178770949721	0.00837988826816	0.178770949721	0.432960893855	0.148044692737	633.55238309	358	0.49653259362	3	r
5855	5855	5855	2ql7	A	0.235714285714	0.0642857142857	0.214285714286	0.0285714285714	0.214285714286	0.285714285714	0.171428571429	261.349493134	140	0.294736842105	5	r
5856	5856	5856	2ql7	C	0.315217391304	0.0326086956522	0.239130434783	0.054347826087	0.239130434783	0.152173913043	0.20652173913	234.84674666	92	0.193684210526	5	r
5857	5857	5857	2ql7	B	0.25	0.0428571428571	0.235714285714	0.0285714285714	0.235714285714	0.285714285714	0.157142857143	261.378596631	140	0.294736842105	5	r
5858	5858	5858	2ql7	E	0.0	0.0	1.0	0.0	1.0	0.0	0.0	23.17316064	5	0.0105263157895	5	p
5859	5859	5859	2ql7	D	0.315217391304	0.0326086956522	0.239130434783	0.054347826087	0.239130434783	0.152173913043	0.20652173913	235.576917483	92	0.193684210526	5	r
5860	5860	5860	2ql5	A	0.235714285714	0.0642857142857	0.207142857143	0.0357142857143	0.207142857143	0.285714285714	0.171428571429	261.164923532	140	0.294736842105	5	r
5861	5861	5861	2ql5	C	0.315217391304	0.0	0.228260869565	0.0652173913043	0.228260869565	0.152173913043	0.239130434783	235.904196718	92	0.193684210526	5	r
5862	5862	5862	2ql5	B	0.25	0.0428571428571	0.242857142857	0.0357142857143	0.242857142857	0.271428571429	0.157142857143	260.719702669	140	0.294736842105	5	r
5863	5863	5863	2ql5	E	0.0	0.0	1.0	0.0	1.0	0.0	0.0	21.28825944	5	0.0105263157895	5	p
5864	5864	5864	2ql5	D	0.315217391304	0.0326086956522	0.228260869565	0.0652173913043	0.228260869565	0.152173913043	0.20652173913	235.85211454	92	0.193684210526	5	r
5865	5865	5865	3qjm	A	0.163265306122	0.0	0.19387755102	0.0204081632653	0.19387755102	0.397959183673	0.224489795918	167.755188014	98	0.95145631068	2	r
5866	5866	5866	3qjm	B	0.0	0.0	0.4	0.0	0.4	0.6	0.0	22.19711368	5	0.0485436893204	2	p
5867	5867	5867	3am7	A	0.231578947368	0.0947368421053	0.147368421053	0.00526315789474	0.147368421053	0.284210526316	0.236842105263	288.653056363	190	0.909090909091	2	r
5868	5868	5868	3am7	B	0.315789473684	0.0	0.526315789474	0.0	0.526315789474	0.0	0.157894736842	128.003964205	19	0.0909090909091	2	p
5869	5869	5869	1b0g	A	0.258181818182	0.0327272727273	0.105454545455	0.00727272727273	0.105454545455	0.407272727273	0.189090909091	532.580391597	275	0.716145833333	3	r
5870	5870	5870	1b0g	C	0.0	0.0	1.0	0.0	1.0	0.0	0.0	54.5418398519	9	0.0234375	3	p
5871	5871	5871	1b0g	B	0.0	0.0	0.21	0.02	0.21	0.52	0.25	188.30870903	100	0.260416666667	3	r
5872	5872	5872	4gnf	A	0.0	0.0729166666667	0.34375	0.0208333333333	0.34375	0.15625	0.40625	181.330976035	96	0.914285714286	2	r
5873	5873	5873	4gnf	B	0.0	0.0	0.555555555556	0.0	0.555555555556	0.444444444444	0.0	66.935986963	9	0.0857142857143	2	p
5874	5874	5874	1rdq	A	0.355882352941	0.0470588235294	0.252941176471	0.00882352941176	0.252941176471	0.152941176471	0.182352941176	386.411713991	340	0.944444444444	2	r
5875	5875	5875	1rdq	B	0.35	0.0	0.35	0.0	0.35	0.1	0.2	119.618445095	20	0.0555555555556	2	p
5876	5876	5876	3usd	A	0.283582089552	0.0358208955224	0.113432835821	0.0	0.113432835821	0.188059701493	0.379104477612	357.421427819	335	0.982404692082	2	r
5877	5877	5877	3usd	B	0.0	0.0	1.0	0.0	1.0	0.0	0.0	26.8688872778	6	0.0175953079179	2	p
5878	5878	5878	4j09	A	0.167938931298	0.030534351145	0.125954198473	0.0152671755725	0.125954198473	0.270992366412	0.389312977099	385.778152201	262	0.977611940299	2	r
5879	5879	5879	4j09	B	0.0	0.0	1.0	0.0	1.0	0.0	0.0	25.2402225	6	0.0223880597015	2	p
5880	5880	5880	3qam	A	0.385057471264	0.0431034482759	0.229885057471	0.0172413793103	0.229885057471	0.14367816092	0.181034482759	408.046630086	348	0.948228882834	2	r
5881	5881	5881	3qam	B	0.368421052632	0.0	0.368421052632	0.0526315789474	0.368421052632	0.0	0.210526315789	104.441534127	19	0.0517711171662	2	p
